C:\Users\ibrah\Desktop\repository\karla\_images\image_00000,0.0,0.0072105154395103455,0.9858396053314209
C:\Users\ibrah\Desktop\repository\karla\_images\image_00001,0.0,0.009391792118549347,0.9862035512924194
C:\Users\ibrah\Desktop\repository\karla\_images\image_00002,0.0,0.011987440288066864,0.9855459928512573
C:\Users\ibrah\Desktop\repository\karla\_images\image_00003,0.0,0.11509744822978973,0.9406270980834961
C:\Users\ibrah\Desktop\repository\karla\_images\image_00004,0.0,0.04517696797847748,0.9531012773513794
C:\Users\ibrah\Desktop\repository\karla\_images\image_00005,0.0,0.02097698301076889,0.9887983798980713
C:\Users\ibrah\Desktop\repository\karla\_images\image_00006,0.0,0.017718933522701263,0.9880839586257935
C:\Users\ibrah\Desktop\repository\karla\_images\image_00007,0.0,0.01440882682800293,0.9858696460723877
C:\Users\ibrah\Desktop\repository\karla\_images\image_00008,0.0,0.01513747125864029,0.9855316877365112
C:\Users\ibrah\Desktop\repository\karla\_images\image_00009,0.0,0.015815578401088715,0.9852299690246582
C:\Users\ibrah\Desktop\repository\karla\_images\image_00010,0.0,0.0159144327044487,0.9849015474319458
C:\Users\ibrah\Desktop\repository\karla\_images\image_00011,0.0,0.01577325165271759,0.9861109256744385
C:\Users\ibrah\Desktop\repository\karla\_images\image_00012,0.0,0.015713416039943695,0.9868762493133545
C:\Users\ibrah\Desktop\repository\karla\_images\image_00013,0.0,0.016293831169605255,0.9874811172485352
C:\Users\ibrah\Desktop\repository\karla\_images\image_00014,0.0,0.016083084046840668,0.9873713254928589
C:\Users\ibrah\Desktop\repository\karla\_images\image_00015,0.0,0.016507796943187714,0.9877820014953613
C:\Users\ibrah\Desktop\repository\karla\_images\image_00016,0.0,0.01661091297864914,0.9880943298339844
C:\Users\ibrah\Desktop\repository\karla\_images\image_00017,0.0,0.016869060695171356,0.9880794286727905
C:\Users\ibrah\Desktop\repository\karla\_images\image_00018,0.0,0.016821853816509247,0.9879196882247925
C:\Users\ibrah\Desktop\repository\karla\_images\image_00019,0.0,0.0165005624294281,0.9876574277877808
C:\Users\ibrah\Desktop\repository\karla\_images\image_00020,0.0,0.015951789915561676,0.9873089790344238
C:\Users\ibrah\Desktop\repository\karla\_images\image_00021,0.0,0.016623742878437042,0.9880324602127075
C:\Users\ibrah\Desktop\repository\karla\_images\image_00022,0.0,0.016465075314044952,0.9879646301269531
C:\Users\ibrah\Desktop\repository\karla\_images\image_00023,0.0,0.016704879701137543,0.9880331754684448
C:\Users\ibrah\Desktop\repository\karla\_images\image_00024,0.0,0.016776859760284424,0.9883531332015991
C:\Users\ibrah\Desktop\repository\karla\_images\image_00025,0.0,0.0076551660895347595,0.8337699174880981
C:\Users\ibrah\Desktop\repository\karla\_images\image_00026,0.0,0.012523218989372253,0.7318576574325562
C:\Users\ibrah\Desktop\repository\karla\_images\image_00027,0.0,0.011407338082790375,0.5767869353294373
C:\Users\ibrah\Desktop\repository\karla\_images\image_00028,0.0,0.012211732566356659,0.5294559001922607
C:\Users\ibrah\Desktop\repository\karla\_images\image_00029,0.0,-0.007533349096775055,0.581547200679779
C:\Users\ibrah\Desktop\repository\karla\_images\image_00030,0.0,0.006314106285572052,0.9783217906951904
C:\Users\ibrah\Desktop\repository\karla\_images\image_00031,0.0,-0.007746405899524689,0.5020113587379456
C:\Users\ibrah\Desktop\repository\karla\_images\image_00032,0.0,-0.00931212306022644,0.5034539103507996
C:\Users\ibrah\Desktop\repository\karla\_images\image_00033,0.0,-0.01683686673641205,0.5040756464004517
C:\Users\ibrah\Desktop\repository\karla\_images\image_00034,0.0,-0.013396114110946655,0.5028940439224243
C:\Users\ibrah\Desktop\repository\karla\_images\image_00035,0.0,-0.011297740042209625,0.5045683979988098
C:\Users\ibrah\Desktop\repository\karla\_images\image_00036,0.0,-0.013691060245037079,0.5043210983276367
C:\Users\ibrah\Desktop\repository\karla\_images\image_00037,0.0,-0.005657888948917389,0.5033233165740967
C:\Users\ibrah\Desktop\repository\karla\_images\image_00038,0.0,0.01820424199104309,0.5055032968521118
C:\Users\ibrah\Desktop\repository\karla\_images\image_00039,0.0,0.0036927610635757446,0.5014864206314087
C:\Users\ibrah\Desktop\repository\karla\_images\image_00040,0.0,0.006193675100803375,0.5018222332000732
C:\Users\ibrah\Desktop\repository\karla\_images\image_00041,0.0,0.030122168362140656,0.5055292844772339
C:\Users\ibrah\Desktop\repository\karla\_images\image_00042,0.0,0.0026983991265296936,0.9719672203063965
C:\Users\ibrah\Desktop\repository\karla\_images\image_00043,0.0,0.01246698945760727,0.9772535562515259
C:\Users\ibrah\Desktop\repository\karla\_images\image_00044,0.0,0.01599450409412384,0.7568728923797607
C:\Users\ibrah\Desktop\repository\karla\_images\image_00045,0.0,0.013622142374515533,0.502638578414917
C:\Users\ibrah\Desktop\repository\karla\_images\image_00046,0.0,0.12491471320390701,0.5111175775527954
C:\Users\ibrah\Desktop\repository\karla\_images\image_00047,0.0,0.2612730860710144,0.5108198523521423
C:\Users\ibrah\Desktop\repository\karla\_images\image_00048,0.0,0.5901312828063965,0.4968230724334717
C:\Users\ibrah\Desktop\repository\karla\_images\image_00049,0.0,0.5639615058898926,0.4954068660736084
C:\Users\ibrah\Desktop\repository\karla\_images\image_00050,0.0,0.4925757944583893,0.907854437828064
C:\Users\ibrah\Desktop\repository\karla\_images\image_00051,0.0,0.4295072853565216,0.9104115962982178
C:\Users\ibrah\Desktop\repository\karla\_images\image_00052,0.0,0.24682432413101196,0.5102051496505737
C:\Users\ibrah\Desktop\repository\karla\_images\image_00053,0.0,0.26040732860565186,0.5055996179580688
C:\Users\ibrah\Desktop\repository\karla\_images\image_00054,0.0,0.24848076701164246,0.5093042254447937
C:\Users\ibrah\Desktop\repository\karla\_images\image_00055,0.0,0.262870728969574,0.5030447244644165
C:\Users\ibrah\Desktop\repository\karla\_images\image_00056,0.0,0.2800995707511902,0.5017850399017334
C:\Users\ibrah\Desktop\repository\karla\_images\image_00057,0.0,0.2967754006385803,0.5026730298995972
C:\Users\ibrah\Desktop\repository\karla\_images\image_00058,0.0,0.2945300042629242,0.5005282163619995
C:\Users\ibrah\Desktop\repository\karla\_images\image_00059,0.0,0.2784627377986908,0.5000792741775513
C:\Users\ibrah\Desktop\repository\karla\_images\image_00060,0.0,0.2437800168991089,0.5035170316696167
C:\Users\ibrah\Desktop\repository\karla\_images\image_00061,0.0,0.20680801570415497,0.8784966468811035
C:\Users\ibrah\Desktop\repository\karla\_images\image_00062,0.0,0.20859810709953308,0.8692880868911743
C:\Users\ibrah\Desktop\repository\karla\_images\image_00063,0.0,0.19742697477340698,0.6917150020599365
C:\Users\ibrah\Desktop\repository\karla\_images\image_00064,0.0,0.23794937133789062,0.498644083738327
C:\Users\ibrah\Desktop\repository\karla\_images\image_00065,0.0,0.25301122665405273,0.49762099981307983
C:\Users\ibrah\Desktop\repository\karla\_images\image_00066,0.0,0.2596984803676605,0.49878397583961487
C:\Users\ibrah\Desktop\repository\karla\_images\image_00067,0.0,0.24933135509490967,0.5015809535980225
C:\Users\ibrah\Desktop\repository\karla\_images\image_00068,0.0,0.24908798933029175,0.501585066318512
C:\Users\ibrah\Desktop\repository\karla\_images\image_00069,0.0,0.23414602875709534,0.5048506259918213
C:\Users\ibrah\Desktop\repository\karla\_images\image_00070,0.0,0.1945139467716217,0.7689177393913269
C:\Users\ibrah\Desktop\repository\karla\_images\image_00071,0.0,0.16884267330169678,0.9563360214233398
C:\Users\ibrah\Desktop\repository\karla\_images\image_00072,0.0,0.12988394498825073,0.505888044834137
C:\Users\ibrah\Desktop\repository\karla\_images\image_00073,0.0,0.08764216303825378,0.5015217065811157
C:\Users\ibrah\Desktop\repository\karla\_images\image_00074,0.0,0.07116134464740753,0.4994603991508484
C:\Users\ibrah\Desktop\repository\karla\_images\image_00075,0.0,0.04623439535498619,0.5005107522010803
C:\Users\ibrah\Desktop\repository\karla\_images\image_00076,0.0,0.04217635095119476,0.5013083219528198
